Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Nur Dini,"Kuala Lumpur, Malaysia",65,8,"I must review and give this place 5 stars because they went above and beyond with my stay. I left my spectacles there when I left by accident, and they got in touch with me as soon as possible right after, and posted it the following day back to me. The Boutique hotel is lovely and comfortable. I love the location, close to everything you need. Came here to hike Gunung Relau. Great place. Would come back if I visit Kampar again.",Mar 2019,March 2019,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Venture08141417244,No Country,1,0,"Overall good...environment good, service good, attitude of front desk good!! Very comfortable and suitable for family,couples and so fort.Will stay here again and recommend to others when they plan to visit Kampar.",Apr 2019,March 2019,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Guide00801670258,"Kuala Lumpur, Malaysia",1,0,Family room is spacious and classy but require additional lightings. A bit dark for reading or entertaining guests. Maybe to include a single bed rather than a long sofa inside the room. To include breakfast for two person at old town white coffee,Mar 2019,March 2019,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,FarAway21071102312,No Country,1,0,Hotel is nice and clean except the toilet bowl. Refer to the receptionist and she mentioned the toilet bowl stain cannot be removed. My friend stayed another room and his is fine. Bed is comfortable. Sound insulation is not very good can hear people walking and talking at the corridor. Receptionist is polite. Overall it's a decent hotel. Will come back again if going to Kampar.,Mar 2019,March 2019,Solo
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,miumiumin,"Kuala Lumpur, Malaysia",64,16,"My  second stay with this hotel, never let me down, even last min room booking, all in good condition. Special thanks to reception who willing to wait for late check in as we arrive hotel late. Room is clean and nice, superb like their king size bed. That is old town coffee shop just beside hotel, same management perhaps. Domino pizza, sushi and Starbucks nearby.",Feb 2019,February 2019,Friends
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Sakura Ungu,"Cheras, Malaysia",4,1,Nice hotel with great decoration and facilities. Also spacious room and comfortable bed with a lots of pillows. Very recommended to stay with family. Many foods outlet at surrounding area. Very convenient!,Jan 2019,January 2019,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Misz_j,"Shah Alam, Malaysia",156,3,"Rooms are clean and nice. Modern and chic. Small but just nice for us. Near to the place where we are going. There are convenient stores near the hotel. Starbucks, sushi place are near too. Atm are only at the petrol station near hotel.",Dec 2018,December 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Passport14866376612,No Country,1,0,"I am quite satisfied to stay on this hotel. M boutiques is always my choice to stay when travelling in perak state. Nice ambient, antiques deco, friendly concierge. Just there is a little disappointment on the sound proof of the room.",Jan 2019,January 2019,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Vacation22320426095,"Kuala Lumpur, Malaysia",1,0,"Good location near shops and restaurants. Ample parking space. Clean room, small room size but with thoughtful small details. spacious shower place, Overall insufficient lighting, provision of reading light would be better.",Dec 2018,November 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Odyssey19035195305,"Penang Island, Malaysia",1,2,Room is tip top as well as cleanliness. Hopefully the reception staff can be more friendly & keep smiling to their guest due to reception staff is the 1st impression of the hotel. Other than it is very good stay experience. Definitely will coming back again.,Nov 2018,November 2018,Solo
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Yvvone,Malaysia,2,3,"no clean up the room if stay for more than 1 nights.Suppose clean up everyday except we don't let to clean upThe room was too small, but the toilet was big enough. Should make the room big compare to the washroom.",Nov 2018,November 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Kiki N,No Country,2,0,"Hotel is clean and nicely designed. We went with our 96yr old mom, wheel chair bound. Bathroom is spacious.I lost my tablet charger and mgr Raymond, and Sin Yee took the trouble to courier to me. TQ!",Nov 2018,November 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Ainal Al,No Country,2,0,"It was awesome if you are looking for a place away from crowd. Hotel was so nice and room interior is very nice.. if u like to take pictures, any angle in this hotel is just right..The place was clean as well",Nov 2018,November 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Sightseer12052482210,"Ipoh, Malaysia",1,0,I've not beeen to many Boutique Hotels. But i bet that you'll never find one as good as M Boutique Hotel. They are unique and prestine in their design and comfort. Quality which is hard to beat. Fantastic!,Nov 2018,October 2018,Friends
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Seaside06397652088,"Kuala Lumpur, Malaysia",1,0,"Cosy atmosphere. Good environment. Unique design and concept, especially the way the room number is displayed. The staff are friendly and helpful. Room is well furnished and complete with basic necessities. Would definitely come again and recommend to others.",Oct 2018,October 2018,Solo
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,yeahsuling0505,"Puchong, Malaysia",2,0,"Clean room,good location.It will be better if the hotel provide breakfast as most of the shops around are not open in the morning. Overall good and is recommended for business trip and couples. Will definitely come back again",Oct 2018,October 2018,Business
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,cttan2018,"George Town, Malaysia",1,0,"The room are very clean and look very nice. Love the room setup. However, the room sound isolation are not so good. Can hear people talking, closing door and walking in the corridor at the night. Woke up in the 2am morning due to this.",Oct 2018,October 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,AnnaMaran,"Kulim, Malaysia",1,0,The room overall was pretty good. There were a lot of memorable quirks around the room that definitely made the stay more fun. Stayed in a room with 3 friends for a bachelorette party and it was comfortable and quite a nice experience.,Oct 2018,September 2018,Friends
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,SoloName,No Country,1,0,"Located in New Town Kampar centre to Kampar university students living activities area.Facility-wise lower cateogry room's bathroom no door should take note, walls are thin so sounds from corridor or next door easily noticed.TV channels have few premium channels including 2 supersport channels which is rare for similar rating accomodations.Parking quite ample but this is during students semester break, adjacent to Oldtown White Coffee shops.",Oct 2018,September 2018,Solo
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Gordon M,No Country,3,6,"Nicely decorated hotel, very comfortable and not too far from gua tempurung if you are into caving. The only thing they forgot was toilet paper hahaha... But apart from that it was a lovely place to stay.",Sep 2018,September 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,senghilary,No Country,1,0,"The location of the hotel is convenient. There are a few of popular cafes and restaurant which are located at the same row of this hotel. The bathroom is spacious, however the room is quite crowded. Not advisable for family who has more than 1 children.",Sep 2018,September 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,victorfeizalk,No Country,1,0,"The room was nice, clean and comfortable. A mild odour of damp initially but resolved after air conditioning was on. The bed clothes were clean and fresh while the bathroom was spacious. The shower switch between hand held and rain shower rose was not working so only the hand held shower could be used. Otherwise a most pleasant stay.",Sep 2018,August 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,ivan6385,No Country,1,0,"Nice room and good facilities. Design is very nice and everything else is ok. The improvement maybe can provide 2 access cards instead of just one. Bathing towel also little small. Other than that, everything is nice.",Sep 2018,September 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,lohjhh,"Penang Island, Malaysia",1,0,"Friendly counter staff, hotel at convenient location for food.  Room is clean and nicely done up. Left behind stuff in room when checked out but got it back few days later after contacting the counter staff..Great!l",Sep 2018,September 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,sally,"Seremban District, Malaysia",122,6,Because the traffic was bad to Ipoh around 12pm. Staying at M Boutique Kampar was a great decision. Nice arrangement of a small hotel with friendly staff. Amused by the room deco of the hotel & hospitality.,Sep 2018,September 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Eric Y,No Country,1,0,"Very cool design and atmosphere in the room!Front desk staffs are very friendly and professional.A pool table there that helped killed some time.Location is convenient, basically can find anything nearby.",Sep 2018,August 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,chang1239,"Kuala Lumpur, Malaysia",1,0,"This place is well designed and definitely worth the price. Near to supermarket, various restaurants and even Starbucks! The bed is comfy and the huge sofa is definitely a bonus to it. They even provide some japanese styled bathrobe.",Sep 2018,September 2018,Friends
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,carynacho,No Country,1,0,"Many food stalls and restaurant near hotel ,very convenient.. there is a museum nearby , good for children to visit as study trip. Hotel is nice n comfortable but room a bit too dim at night. Friendly hotel staff",Sep 2018,August 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,winnie187,No Country,1,0,"I have a very good experience with this hotel. Although the bedroom is smaller than the normal hotel, but the hotel i would rate as 5 stars. Besides, they have a lot of furniture in the room which include, safety box, TV, sofa, table, chairs and refrigerators. The air conditioning is cold enough where it require few minutes to make the whole room feel cold.",Aug 2018,August 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,i_az,"Kuala Lumpur, Malaysia",118,32,The room is very clean. Most of the spaces are filled with decors. Bed is very comfortable and water pressure is very good.I would suggest to have more staff. The current one is doing both receptionist and housekeeping.No breakfast provided but there is the Old Town Coffee Shop next to the hotel.Will definitely come again.,Aug 2018,July 2018,Business
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,wynnlow,No Country,1,0,"Water leaking out from bathroom after shower that make the floor very slippery. It is very dangerous for small kidsAnd air cond take long time to get cold, almost take 30 min in the afternoon only chase the humidity away",Aug 2018,August 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,emily252010,"Kuala Lumpur, Malaysia",1,0,"Overall very satisfying. Very beautiful and clean lobby and also the room. Provided all basic facilities. Very comfy bed and of course the bath robe is awesome. However, the lighting in the room is quite dim even after all the lights are turned on.",Aug 2018,August 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,eemeilee1996,No Country,1,0,"The lights in the room is not sufficient, its too dim in the room, maybe you could add some more lights and let the customer adjust the brightness themselves :) besides, the toilet door is without lock, i was wondering if all rooms are like that or only the premier room? It would be better to add a lock. Overall it is good, the water pressure is strong too, the bed and sofa is very comfortable. :)",Aug 2018,August 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,MayTan2018,"Kuala Lumpur, Malaysia",3,0,"Good: clean, simple, convenient location.Bad: towel is children size, TV volume pre-set and unable to increase volume.Neutral: Broken items in room not repaired/replaced- horse head hook? missing and broken.",Aug 2018,August 2018,Business
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Tan Cheng,"Petaling Jaya, Wilayah Persekutuan, Malaysia",8,7,The hotel has a very interesting design. It is comfortable to stay in. However it is too dark in the room and there is no windows. They definitely need more staffs at the counter. It took forever to get me checked out.,Aug 2018,August 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Kuenie M,No Country,14,1,"The minute I step into the hotel, I was vowed by the interior design and decorations of the hotel. I booked a Premium room for a night stay. Room was big and comfortable in every way. Friendly and helpful reception. My group of cyclists were here for a cycling event and the management was very accommodating by providing the meeting/event hall for us to park our bicycles before and after the event, We will certainly be staying here again.",Aug 2018,July 2018,Friends
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Yap I,No Country,1,0,"Nice Room, Suitable for couple. Comfortable room environment and  wash room But they did not provide water refill. No Breakfast Provide. Near the kampar city and walk distance to the Kampar New Town City and Econsave Mall.",Aug 2018,July 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Tom L,"Johor Bahru, Malaysia",5,0,"I was in Kampar for work and lived in the M boutique for a week. I liked it. The location was great, with many food choices around. The room was nice and comfortable. The water pressure was strong and the bed was just right. One thing I didn't like about it was, I had one of those rooms with a door inside the room leading to another room. Those rooms that can open up for families, I guess. But because the door is really thin, whatever noise the other room made, I could hear. It was problematic when the other room was still listening to metal music at 1 in the morning... But besides that thin door, everything else about this hotel is pretty good.",Aug 2018,July 2018,Business
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,vincent748,No Country,1,0,"We were so impressed by its design. After staying so many hotels in different countries I would say this one is the best in terms of look, as it was full of artistic sense. There is cafe just next to the hotel which is quite convenient for your meals. Unfortunately, we were not able to use the lift due to a power outage at the date when we came. Although, the water heater was not working in our room, the receptionist allowed us to use other room for shower. Additionally, if the price could be a bit lower,  it would be more reasonable. Also, after checked out we wanted to keep our luggages there for a while,  the staff asked us to put them in a room, and they did not ask for name or give us record card. I think that is too simple and not so secure. Moreover, there was only one girl of the receptionists seemed very friendly while others were a little cold. I believe there are rooms for improvement on their services. Finally, I would definitely like to stay again if i had chance to visit Kampar again.",Jul 2018,July 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,shafiqahalwanie,"Shah Alam, Malaysia",1,0,"The room is great with nice interrior design. The toilet is spacious, the bed is comfortable. I stayed in superior room with two single beds. They even got one couch. Location is also great with a lot of restaurant nearby. I’ll definitely stay here again if i come to kampar!",Jul 2018,June 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,huei_yee,"Kuala Lumpur, Malaysia",1,1,"Good location as we were heading to Gua Tempurung for the cave tour.Easily located by Waze / Google Map, close to many restaurants and walking distance to Econsave(grocers).Would come back again for a weekend short stay.",Jun 2018,May 2018,Friends
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,jyunifi,No Country,1,0,"Very good settings, nice room, very clean. Location rate 4/5 quite number food stall, supermarket walking distance. But aknowledge pub over the row too ( room wise is quiet ).Parking easy.Highlights check in is after 3pm only",Jun 2018,June 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,banjariab123,No Country,1,0,"Understand for family friendly environments, the building is non smoking, but for those smoker, maybe set a smoking zone in state otherwise every time need go out of lobby only can smoke. And only 1 access card given, inconvenient.",May 2018,May 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,kblge5644,"Penang Island, Malaysia",1,1,"Is very antic/creative hotel to stay in. The room for 2 single bed with long sofa can stay 4 adults. Room is clean, big, nice design n romance. Just the light is not too bright (good for couple). I will come back to this hotel again once in Kampar.",May 2018,May 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,andykcyong,"Kuala Lumpur, Malaysia",1,0,"The room is very cosy, comfort and clean. amenities is awesome I like they provide oldtown white coffee. perhaps increase the room lighting at the working desk area. Toilet is spacious and I don't feel cramped like some other places.  You may want to do something on the pipe bed frame that creates noise when knocking against the wall when I lean on it. The noise may disturb room next door and is rather easily knocking against the wall when I get down from the bed. The front office guest service was friendly and helpful. ample of free parking lots outside the hotel. convenient as many F&B outlets along the road.",May 2018,May 2018,Business
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,cktan0917,No Country,2,0,"Short stay at Kampar. 2D1N. New building,clean and have basic thing all need.Staffs is polite and clear explanation.Fast check in and check out process  I will definitely stay here if i go to Kampar again.",May 2018,April 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Jeff3093,No Country,1,0,"The room is nice and comfort, room size is just right for couples, they prepared everything in the room from fridge to torchlight, hair dryer and etc. The location is at a very nice spot, walking distance to restaurant, mamak and Econsave. There is a Old Town White Coffee restaurant right next to the hotel, and some shops at the same row. Down part will be the sound-proofness of the room, wall-socket should use those that 2 pin plug can directly be plug in, and lastly, perhaps the toilet need a door? privacy might not be the main reason but odour from the toilet when you do big business every morning.",May 2018,April 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,gloomyaisuki,"Kuala Lumpur, Malaysia",1,0,"The room is modern & nifty but they could try taking out some furnitures from the room to make it a little bit more comfortable instead of trying to cramp a sofa, a tv cabinet, a fridge, a writing table all into a 10 x 10.",May 2018,April 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Vivien F,"Kuala Lumpur, Malaysia",105,19,"Overall, we are satisfied with the hotel except for the air cond. It seems to be a bit noisy when I have lower down the fan speed. Also, noted that there is no street lighting so when we left the hotel at 6:30AM, it is very dark outside. Funny that the hotel didn't switch on the lights at night but the lighting was switch on at 9AM!Other than that, it is a nice and great stay for us!",Apr 2018,April 2018,Families
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,lifenng,"Kuala Lumpur, Malaysia",1,0,easy booking. convenient location with a good selection of eateries nearby. clean facility. tastefully decorated. easy parking. large comfortable room and bathroom. some pillows had a musty smell. will definitely patronise again.,Apr 2018,April 2018,Business
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Iylia A,No Country,3,0,"Pros:1. Bathroom was beautiful, dry and clean upon arrival. Although I do agree with some of the comments saying you need to be careful with the hot water. It is really hot!2. Bed was comfortable and the pillows are super soft.3. Front desk service was something to applaud about. It was raining when we arrived in the evening and we had placed our umbrella in the umbrella bin next to the entrance. Later at night, I wanted to retrieve our umbrella because I'm worried someone might've taken ours by accident but to my surprise, the receptionist had labeled ours with our room number. Kudos to her! She's also very accommodating when we asked about iron and ironing board. The two items arrived shortly after we requested for it.4. Cool decor can be seen throughout the hotel. I'm highly impressed by how they display the room numbers.5. Direction of Qibla is provided at the ceiling of the room.Cons:1. Although nicely decorated, the room is a little cramped because of the bulky furniture cramped in a small room.2. No closet or extra hangers provided. We don't know where to hang our clothes. Some wall hooks would've helped. The only wall hooks they have are in the bathroom to hang towels.3. Body towels provided are smaller compared to the regular sized towels we use at home. Not an issue for us but it did made us wonder why?4. Room was not well lit. Even with all the lights switched on, it still felt a little gloomy.Overall, we had a good stay at this hotel and we only had minor problems that we think can easily be fixed. We will return and recommend this place to our friends and families.",Apr 2018,April 2018,Couples
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,Qiyasahtan06,"Butterworth, Malaysia",1,0,The overall stays makes me and my friend feel like we are staying in an extravagant hotel and at the same time providing us a comfy stay. We really loves the cleanliness in the hotel and will be staying there again if we are in Kampar.,Apr 2018,March 2018,Friends
M Boutique Kampar,4.0,"1 Jalan Batu Karang, Taman Bandar Baru",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Hotel_Review-g3522152-d12352560-Reviews-M_Boutique_Kampar-Kampar_Kampar_District_Perak.html,kelvinphuan,"Klang, Malaysia",2,0,"all areas were good. very generous with the timing. the hotels was close to food area. easily accessible to good food and also short distance to places of interest such as Gua tempurung, refarm etc. hotel deco were excellent. interior theme was very cohesive related and pleasant, even the bedroom was in sync with the overall hotel theme. staff was very friendly and knowledgeable. checking in and out was no problem and fast.",Apr 2018,March 2018,Friends
