Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Ellie Kopter,No Country,2,2,"I went here with my husband for our anniversary last january (yes, this is a long overdue post!) i chose this hotel because of its location. I’m mot very familiar with ipoh so idk how strategic this hotel was until we arrived! We were so happy that it’s just a walking distance to the famous nasi ganja!! The hotel is very clean and the room is surprisingly spacious!! The hotel staff were all friendly and helpful! The cool thing i find is the room was equipped with coway water filter!! Highly recommend!",Dec 2019,January 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Peter F,No Country,4,0,"10 room hotel well located in the down town area. Close to the night markets, restaurants and shopping mall (5 mins by taxi). Neat, very clean, well appointed rooms. Staff ver helpful and happy to please.",Dec 2019,December 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,jcmenglee,"Sitiawan, Malaysia",94,21,"We were very impressed with this small boutique hotel even from the start. The lobby was beautifully decorated in the Art Deco style, with books and magazines, and plenty of colorful pics which wowed us from the moment we stepped in. Stayed for a night in the Family Room with 2 huge king-sized beds separated by a partial tv wall. The tv could be swiveled to face this side or that, which was a hit with the kids. There was a Coway water dispenser in the room, which is a first in all the hotels I’ve stayed in, plus a Nespresso coffee machine. Mattresses were thick and comfortable, and the rooms were soundproofed so we really had a good sleep. Can’t find any fault at all, except for maybe the water pressure in our 3rd floor shower, which could have been better. Breakfast was included in our room price and was cooked-to-order. Egg, hash browns and sausages were nicely cooked and delicious. Croissants, cereal and apples were also provided on the side. Love everything about this hotel, and the staff here were so friendly as well. Will be back to stay again in the future.",Nov 2019,November 2019,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Xin Yi Z,No Country,10,0,"Excellent service from staff and lady boss Debbie! On our day of arrival they provided us with a map and recommended us nice eateries around hotel and old town. They recommended places and a driver to bring us around Gopeng when we had no idea where to go after old town (we didn’t plan much for this trip.)We stayed for 3 nights and totally loved the room. It’s clean, spacious and well decorated. What I loved most were the amenities in the room. There was a water dispenser and coffee machine in the room. But I didn’t use the coffee machine because Ipoh white coffee is not to be missed. Bed and pillows were very comfy.Hotel guests should try the claypot vermicelli (老鼠粉) and chicken wings at Chee Wah (opposite the hotel) for dinner. For breakfast, the curry noodles and coffee at 新泉芳 (a short walk away from hotel) is a must-try.It’s a wonderful stay and I will definitely come back here for my next visit.",Nov 2019,November 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Haifeng C,"Singapore, Singapore",266,8,"Stayed in an Executive Deluxe room. Interesting in-room amenities include a hot and cold water dispenser (perfect for cutting down on single-use plastic bottles) and a Nespresso coffee machine. Everything in the room worked well. The room and hotel had a contemporary décor. What set the hotel apart was Debbie- the staff of the hotel, who warmly asked what plans I had for my stay on Ipoh, before swiftly whipping out an area map and dishing out recommendations on what to see and eat. Thanks to her, I was able to savour the yummy fried chicken wings and claypot mee tai mak in Chee Wah just across the road, which I would have missed otherwise. She was always chirpy and keen to ask how my day was upon my return to the hotel. The Old Town is a 15minute-walk or RM4 Grab ride away. Kafe Best Hillview, a popular eatery with many food stalls, is a 5-minute walk, behind the hotel while Ipoh Parade, the shopping mall, is a RM4 Grab ride away.",Nov 2019,August 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,live to travel,"Singapore, Singapore",10,5,"Very special hotel. Like a museum, classy and arty decor. More importantly, friendly boss' wife who gave recommendations and helpful staff. Only hotel I have stayed in with water filter in room plus bolster!",Oct 2019,October 2019,Friends
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Jeferey T,No Country,10,3,"Nice hotel with great locality, walking distance to many famous eateries and bakeries.Nice spacious room with very comfy bed.Friendly staff that gives you a homely feel stay.Value for money.Highly recommended!",Oct 2019,October 2019,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,KLBabe23,"Singapore, Singapore",25,25,"Stayed here for 3 nights recently and it was a great stay. Rooms were clean and comfortable, with a Coway hot and cold water dispenser as well as a Nespresso machine. A western breakfast was included however with all the good food in Ipoh we opted to eat out instead. Mr Yee at the front desk was friendly and helpful, he even recommended a few good food places for us to try. The hotel is a 5 minute walk from all the biscuit shops, the famous nasi ganja, curry mee as well as the chicken and beansprouts restaurants. Situated on the same road of the hotel is also our favourite beancurd place in Ipoh, Big Mom. The location couldn't get any better. We would definitely consider staying here again during our next visit to Ipoh.",Oct 2019,October 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,onglsd,"Singapore, Singapore",18,12,"Stayed in the hotel en route to Cameron Highland, the lady boss was very detailed and recommended a number of places to me and my girlfriend. The minibar is complimentary, and also breakfast is made to cook. This limited-room hotel is a place to go to and near to a few of the interesting food places. In one of the casual chats, we asked why is this placed called bedrock, turns out that there was a story behind it. Do book and find it out yourself.",Oct 2019,October 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,MissJae2014,Singapore,3,0,"This boutique hotel is such a delight !!! So much thoughtfulness had been put into each room. The rooms are cozy. Besides the coffee machine, there is also a warm/cold water dispenser in each room. The beds were so comfortable that we overslept the next day.What amazed me are the paintings, the rocks and the baroque decor of this hotel. So classy.  Special shout out to the lady boss, Debbie. A super friendly, helpful and wonderful host.She provide so much recommendation around Ipoh, what to buy, where to eat, etc.I will definitely stay there for the next visit to Ipoh.Thank you so much for the pleasant stay....",Nov 2019,November 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,mariettakoh,"Singapore, Singapore",21,16,"I stayed three nights at the Bedrock. I was bowled over by the top-notch service - I was fetched to and fro from the airport and felt welcomed by the attentive staff. Debbie, the proprietor and 'face of Bedrock', was most affable and helpful - she's a veritable fount of information and tips about where to eat and places to visit in Ipoh. The elderly driver was very friendly and so was front staffer Yi, who was obliging and helped engage a private driver Uncle Chee to take me around Ipoh and Cameron Highlands.The location of the hotel was in a nondescript neighbourhood but near a few good eateries like the Hillview Best Cafe just 5 minutes' walk away behind the hotel, Chee Wah directly across the road, Big Mom beancurd (turn left and it's at the end of the lane) and Restoran Xin Quan Feng (selling curry mee) about 10 minutes' walk away along Jalan Sultan Iskandar. My room (Room 9) was spacious and tastefully furnished. I slept like a baby  - the bed was unbelievably comfy and I really liked the fact that bolsters were also provided and the pillows were plump. A most thoughtful feature most nifty for ladies would be the mirror on the dressing table which can be lit up. The only quibble I had would be with the TV - channels are limited and the remote control was a tad faulty. All in all, it was one of the best boutique hotel experiences I have had as it ticks all the right boxes of comfort, location, value for money and hospitality.",Oct 2019,October 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Kenny.tan,No Country,1,0,"First time staying such a good hotel. Clean,comfort,nice room, good location and good service. First ever staying with a hotel with Conway water dispenser, nespresso coffee machine and bed come with bolsters.",Oct 2019,October 2019,Business
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,ContentedTraveller63,"Melbourne, Australia",200,58,"This is a hard review to write as overall the hotel is very good - excellent and welcoming owners, hard to beat location, comfortable beds, cold water, tea and coffee on demand, snacks and set western breakfast included in price. Also, I have nothing to compare it to in Ipoh, only our experiences in other hotels in Malaysia. On the negative side the hotel is getting a little tired with stained carpets, leaking windows, peeling wallpaper and scuffed surfaces and would certainly benefit from an overhaul to bring it up to the level of excellence suggested by these reviews.",Oct 2019,October 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Jack n,No Country,1,0,Comfortable hotel for a family of 4. Water dispenser serve great help with the hot weather. The coffee machine with 2 capsules daily provide me with nice coffee with I need. Nice foods nearby the hotel.,Sep 2019,September 2019,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Paul O,"Singapore, Singapore",118,14,"I am impressed with their service. Been to Ipoh many times but this is the first time to be fetched from the airport to the hotel. Greeted by an 70 plus old uncle who speaks fluent English and Cantonese. The ride was smooth and short as the hotel is about 8 mins from the airport.Upon arrival at the hotel, the staff is friendly and helpful. I grab didn’t show up after 15 mins, then the hotel boss Mr Chong asked me to hop on his car and he sent me to Restoran Choong Kee Pokok Besar to have my first dose of yong tau foo.Returned from my food was ushered to my room, it is spacious, thought through and beautiful. The hotel is nicely decorated with the owner’s personal collection of rare rocks and his personal paintings.Not to forget to mention their bed. Is a piece of magnet and try not to rest on it. I rested on it and I fell asleep like a baby for 4 hours straight through.So Bed (is the bed that they provide for the guest to have total comfortable rest) Rock (is their collections of rare rocks to share with the guests when they stay here). Then the exterior walls is mounted with many frames (that characterized the person of the owner who loves to paint and his artwork is all over the hotel).The hotel is located near many famous eateries in Ipoh within walking distant. So need not to be worry about the meals.They are thoughtful to have hot/cold water dispenser in the room so the guests can stay Hydrate.Mr Chong and his wife Debbie are fun loving people that you find easy to talk too.",Oct 2019,October 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Lauren L,New York,131,33,"I stayed here for 2 nights with a friend. Here were some great things about the hotel:-Location in new town was good. It took us around 15-20 minutes to walk (felt very safe) to old town (fine for us, but grab would be less than 10 MYR too) and there is a lot of good food/night stalls in new town, where the hotel is, so it felt like the best of both worlds.-Rooms are dark, quiet, and have mini fridges, nespresso machines and water filters. -Beds comfortable.-Enough outlets and strong wifi. -The owner/manager is extremely friendly and helpful. He showed us where to go on maps, made excellent restaurant recommendations right up until the morning we left, and even booked us a wonderful driver on short notice.A few considerations:-The room fixtures, bathroom amenities, and linens show their age/budget a bit.-Breakfast does not start until between 7:30 and 8, so if you have an early start (we needed to get to the bus station by 7:45) you are on your own.All in all, a wonderful stay in a great town - I recommend Ipoh, and this is absolutely the only hotel I would recommend if you come.",Sep 2019,September 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Deinira,"Kuala Lumpur, Malaysia",6,6,Stayed for just 1 night & it was well worth it. We stayed in the duplex room- a king and 2 single bedded place with 2 large clean bathrooms. Towels and bedding great quality and appreciated the extra pillows and bolsters. Our room came with a Coway water filter and a Nespresso machine and 2 fridges! We appreciated these touches that really made the stay so comfortable. The management is very hands on and extremely accommodating and helpful. Parking is also easy with designated car park for guests and we felt safe even returning at 2am with friendly staff who assisted us. Will definitely recommend!,Aug 2019,August 2019,Friends
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,kampungirl,"Markham, Canada",23,7,"Bedrock Hotel is a small trendy three story converted shophouse property, very tastefully and artfully (there is a lot of very interesting art on all three floors) decorated and laid out to provide a hotel-like ambiance in a part of town that is very much a working neighbourhood. It is located within a 5-7 minute walk of the major Tau Sa Piah (biscuit) shops which is also where a number of Ipoh's famous beansprout chicken rice and moonlight noodle stalls are. At night, the fact that it is walking distance helps, as the area turns into a largely pedestrian only thoroughfare with tourists and locals descending on the night markets and hawker centers and various other restaurants. We found the walk there safe and the people we interacted with were, as typical of our experience in Ipoh, very genial.We also loved, on a rainy day, not having to walk too far to sample out of this world popiah and quite extraordinary Rojak made by a 90 year old uncle at the hawker center behind the hotel. It was the sort of place we would never have known to go to had we stayed anywhere else in Ipoh and we were thankful to Debbie for having recommended it to us.You will need a car to get to the touristy parts of Ipoh including Little India, across the Kinta river and/or the malls although the hotel can help with calling an Uber/cab etc.  (As an aside, try to make a breakfast trip to Kedai Kopi Ah Chow to have very good, very old school wantan mee with cha siu, made by a young man and his wife. We made two trips there during our stay and it received the kids' culinary seal of approval too.) We stayed in the Family Suite which comfortably held my parents, kids and I in an enormous oversized King bed and a very comfortable sofa (double bed). The kids loved the bed and the TV and as Debbie, the innkeeper predicted,  often chose to stay in and enjoy the amenities of the room and accompanying bath instead of venturing out in the middle of the day.The bathroom is nicely appointed as was the dressing area (yes, the room has one). Security is very reassuring and provided all through the night. It was quite lovely to sit in the foyer/lounge in the early mornings as the streets around the hotel awaken. At that time, I would recommend getting a teh tarik from the coffeehouse up the street (the rest of the morning menu was just alright).But what we enjoyed the most about Bedrock was the tireless hospitality of Debbie and Mr Chong, the innkeepers, Mr Yee at the front desk and the housekeeping staff. I watched as they fielded questions from an array of visitors with aplomb making each one feel very special, individually attended to and well taken care of - and that too, over the very busy Christmas period last year (2018). It is a skill and a calling my whole party appreciated. My vegetarian dad in particular appreciated their consideration in ensuring all their restaurant recommendations were for places with good vegetarian options. Ipoh is a very laid back town and a little bit of a throw back to a simpler time. The more you discover it, you will find areas and pockets you will want to return to on a second visit.For the first visit though, I am hard pressed to find a better place to situate yourself, to get a feel for the place and to experience its hospitality.",Aug 2019,December 2018,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Fakhra M,Sydney,105,19,The staff were fantastic in all dealings with them. I had initially booked two rooms in April for a family trip but had to cancel. I used the partial credit to book for my sister and nephew as my travel plans were not going to happen during the year.  The hotel provided travel update (which we weren’t aware of) when trains were disrupted due to some track work and buses had replaced the trains. They kept in touch with my sister to check her arrival time and picked her from the station.  They provided a generous room for which was beautifully fitted. The hotel staff were lovely and helpful in terms of local guidance and recommendations. My sister also hired a car/guide twice form here. She highly recommends both. One of the drivers was incredibly generous – he took them on a side trip to a family farm that cooked an amazing laksa. He paid for the food as he insisted it was his idea and not part of original itinerary. Highly recommended for the service and beautiful accommodati,Sep 2019,July 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Gary Lam,"Hong Kong, China",18,16,"A 3-storey hotel and only 5 minutes walk from the night market.  The beds and toilet are clean.  The shower and water temperature are good too.  The window has no view.  They serve a full and freshly prepared american breakfast.  It is yummy.  Right opposite the hotel, there is an old restaurant serving deep fried chicken wings and noodle.  Both are delicious.",Sep 2019,August 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Midlife traveller,cheshire,960,170,"Stayed three nights. Host is extremely friendly and all staff very hardworking and helpful. Air con worked well - important! On our first night the host gathered all the guests together for drinks which was really good - we made friends with other guests and actually did a day tour with them next few days and continued to meet further in Malaysia. So a real highlight. There is a Very good coffee machine, great water dispenser in each room - a large comfortable bed, good shower. For the price, I’d highly recommend. Few stains on chairs but nothing that would stop me staying. Host is also very helpful with directions, trains etc even giving us a lift.",Jul 2019,July 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,VT1,No Country,11,0,"We stayed here for 2 nights and absolutely loved it here. This a small trendy, beautifully decorated hotel, centrally located in Ipoh. The rooms and bathrooms are spacious, clean, beautifully designed, furnishings are of high quality . Bed is so comfortable. Bathroom super clean, very well maintained. The shower is nice and powerful. Bedding and towels smells clean and properly washed unlike some hotels we’ve stayed at. Not expensive at all for what you get!",Jul 2019,July 2019,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,TraceInNQ,Ingham,156,44,Our hosts offer complimentary transfer from the train station and we were welcomed from the start.  Only ten rooms so cosy and intimate reception.  Their rock collection display is amazing.  They provided local knowledge and maps to put us in the picture.  Centrally located - only ten minute walk to old town and two minute walk to the night markets.  Modern clean room with King Size bed and immaculate bathroom.  Quiet street away from the traffic.  Offer drivers to regional sites.  Breakfast included.  Awesome!!,Jul 2019,July 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Roger,"Singapore, Singapore",171,15,"The hotel staff is extremely friendly and helpful. The rooms are very clean. The bed is extremely comfortable and the hot water is very hot. Room comes with breakfast. The hotel is pretty well located. There are things to see within walking distance but you will end up taking the cab to see the rest, unless you like walking around in the heat.",Jul 2019,July 2019,Friends
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,WendyCheong123,No Country,4,0,"This is my second time staying in Bedrock Hotel Ipoh. It was a great stay especially the room is clean, smell fresh, the bed is comfortable and the interior design give me a luxury feeling. The Coway Water Dispenser is really very convenient and you can have hot or cold drink anytime. The owner and staff is very friendly and helpful. Location is good and it's within walking distance to many eateries. The owner recommended us to try the ""loh shu fern"" and fried chicken wing at Chee Wah, a shop opposite the hotel. The food is delicious. Definitely I will come back to this hotel for my next visit to Ipoh.",Jul 2019,July 2019,None
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,maywgk,"Singapore, Singapore",44,45,"From reservation via email through checkout, it was a great happy experience for us. Are all Ipoh locals so friendly? So, upon check-in, the guy at check-in (oops bad memory with names but not his friendly face) who is also a foodie, told us where to get fantastic beancurd and he wasn’t wrong about his recommendations. The cosy and modern hotel, spacious rooms with plush carpet, Coway water dispenser, coffee making machine, free drinks in the refrigerator, separate bathrooms for both rooms in this duplex accommodation were all wow factors! We even ate a wonderful dinner at Chee Wah just across the street. The pasar malam also just a short walk away, kept us sufficiently entertained and we hope to return for more!",Jun 2019,June 2019,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,YYLem-Sit,"Singapore, Singapore",123,50,"We came to Ipoh to visit family and stayed at the suite room in Bedrock hotel. Thoroughly enjoyed our stay.The room is well appointed and has a spacious sitting area suited for hosting my Ipoh family during our stay.The hotel is located a lot of great eateries and strategically located in New Town and a short distance from Old Town!Opposite the hotel is the best “local noodles” cooked with charcoal and yummy crispy chicken wing. At the end of the intersection with Jln Yang  Kalsom is the best bean curd desserts I tasted in Ipoh, Singapore and KL. A stone throw away is the best Hakka Mee and also the best curry Mee and at night the famous Old Wong taugeh chicken . Not far is all the famous biscuits shops! I am also happy looking at the herbs the hotel grew outside....",Jun 2019,June 2019,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,jerminho,"Singapore, Singapore",10,2,"Clean rooms, has a water dispenser. huge comfy bed.Nice bathtubVery, very helpful and informative staff. Was a great help looking for food! Location close to good places to eat. Would love to come back soon!",Jun 2019,June 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,beetss,"Singapore, Singapore",15,8,"I was really looking forward to this stay because the reviews on TripAdvisor had been so promising. However, the quality of the Family Suite really disappointed me. Your mileage may vary, but this review in particular is for families with young children. General Safety. The room was not well thought out with no permanent closing door for the toilet (I know this is not the case for the other rooms, but I stayed in the Family Suite). This meant that my 1 year old could easily run up and down into the toilet and I spent most of the holiday ensuring he didn't enter - he eventually did and slipped on the wet floor. When I highlighted this problem, the manager was surprised that this was a problem - I am surprised it hadn't been an issue before. The other thing is that there is no additional security latch on the door. This would be standard for most hotels in Malaysia. This means that for families with children who are experimenting with opening doors - the kid can absolutely open them even if you have 'locked' them! Once again, the manager was clueless as to this.General Cleanliness. The room was also not well cleaned prior to our arrival. The odd stain here and there as well as the permanent overhang of dust from the MANY and REDUNDANT carpets was awful. It didn't feel like they had vacuumed the room often and my allergies really acted up when I was in the room - and was fine when I went out into town. When we arrived back in the room in the late afternoons, there would also be the strong smell of cigarette smoke - we surmised probably one of the staff were smoking in the adjourning stairwell.  Overall, this room was way more trouble than it was worth. And it was one of the more pricey hotels in Ipoh!",Jun 2019,June 2019,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Moi,"Singapore, Singapore",1,0,"A delightful stay at this boutique hotel in ipoh. Spacious room, tastefully done with clean bathtub, nespresso coffee machine and water dispenser. Friendly and helpful staff. Convenient location in town center. Too lazy to walk in humid weather so we grab to concubine lane and dim sum street at 4 ringgits per trip. We met the hospitable hotel owner Chong  and Debbie who offer good tips of places to go. Love this cozy boutique hotel that make my Ipoh experience comfortable and relaxing. Highly recommended.",Jun 2019,May 2019,Friends
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Bobby T,No Country,2,1,"Getting off the taxi into Bedrock hotel ,I was having my doubts about the place . Oh boy! In the next 20 mins my view of Bedrock went from 🤔to 🤩! Nice spacious room, quiet , water dispenser were some of the perks But the real game changer was Chong n Debbie who are the friendliest hotel owner ever ! Great recommendation on what to do and what to eat was all great ! Ask about the grilled crab restaurant  best ever ever ever the sauce is just OMG ! My kids had a blast at Lost world , learnt about caves , stalagmites, stalactites, oxidation. History of peninsular Malaysia etc etc . Ipoh maybe laid back now but it was once center of peninsular malaysia ,I reckon basis of it tin mining activity. We will be back soon  to Ipoh and Bedrock hotel ! Thanks Chong , Debbie and the Bedrock team for making our stay an excellent one ! Cheers 😉",Jun 2019,June 2019,Families
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,Ingrid F,No Country,1,0,"When my husband suggested going to Ipoh and staying at a boutique hotel, I was sceptical. However , from the minute we arrived at Bedrock, we were given truly VIP treatment. The guy at the reception was very helpful, even giving us printed maps of sights to see and places to eat. The room was surprisingly spacious , with a private seating area too. Clean and well kept. The bed was king sized and very comfortable. The Coway water dispenser and Nespresso coffee machine was a thoughtful touch. The breakfast was simple but good.The location is a short walk from the famous eating spots. The location is cut off from the main thoroughfare, hence not noisy. We even walked to Ipoh Parade mall. It was a very pleasant trip and we will definitely re-visit.Thank you to Chong and Debbie for a very pleasant experience.",Jun 2019,May 2019,Couples
"Bedrock Hotel, Ipoh",5.0,13-15 Jalan Che Tak,Malaysia,30300,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d12291206-Reviews-Bedrock_Hotel_Ipoh-Ipoh_Kinta_District_Perak.html,PGRBrussels,Brussels,330,95,"The Bedrock hotel in Ipoh is fine but just dont expect a 'boutique' experience as advertised. Kindly picked at up by staff Ipoh railway station, the hotel is located in the new part of town - a fair walk from all the historical/interesting sites that Ipoh has to offer..however with Grab cars cheap and plentiful getting around was not a problem. Rooms are big and try to be boutiquish but sadly fail..poor furnishings and a bit DIY. OK for a few nights but really nothing special and certainly oveprriced for an inexpensive town like Ipoh. Breakfast? Forget it.. even though it is included in the room rate .. the worst I had in Malaysia and probably the worst I have ever known in any hotel and not worth taking at all.Top tip for Ipoh.. all the action/interest is in the old town - station, court house, city hall, shops, mosque besst restaurants etc in the daytime but is dead at night.. so staying in the new town really is the best option...Plenary of cheap and probably better places to stay than the Bedrock.",May 2019,May 2019,Couples
