Name,Ranking,Cuisine,Address,Country,Postcode,City,URL,Username,User Location,User Rating,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay / Experienced / Visit,User Traveller Type
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,gita73,"Kuala Lumpur, Malaysia",4.0,400,216,"I have to tell you this is the most delicious curry chicken bun i have ever had,its delicious!!The restaurant is really crowded and you have to wait quite a bit for a meal.The Bun is soft sweet and really tasty and its really a treat to have it with the chicken curry that comes within it.Don't miss out on this place!!",14 September 2016 ,September 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,WadeGuidry,"Kuala Lumpur, Malaysia",4.0,883,184,"This is gooood eating or what, I loved the chicken n the bread with curry sauce really really good eating. The portions for four can feed ten people talk about value for money this place has it all. Fannnnnnntastic.",10 September 2016 ,September 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,kalidevanm,"Kuala Lumpur, Malaysia",5.0,27,3,Lobe the bread with chicken curry. Yummy 100%. Sure everything is awesome here. Must try if u visit kampar,7 September 2016 ,April 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,lourencechee,"Puchong, Malaysia",2.0,44,25,The food is still at level but other...really need to re invest....and do some thing... I believe there losing alot business ti next nextbdoor restourant...dont forget once u are first and top of alot in KAMpar...dont disapear on my next visit...please,3 September 2016 ,September 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Meng Poh L,"Ipoh, Malaysia",5.0,95,37,"The food is very good. The bun comes with curry flavor , lamb stewed or herbal soup. Eat in a group of four as the bun is too big for solo.",7 July 2016 ,July 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Jeyjey05,"Rawang, Malaysia, Asia",4.0,64,33,"They sell delicious pork buns. Rm1.70, recommended to try.The curry chicken bun has good taste, something different to try as we normally dun get to eat such huge buns. The big portion costs RM40 while the small portion costs rm28. Suitable for those bringing family to eat.",7 July 2016 ,July 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,visithra,Kuala Lumpur,3.0,187,40,So ate this and thought it was ok only. Nothing great or amazing about the chicken curry buns. Kinda overhyped,28 June 2016 ,March 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Terence L,"Petaling Jaya, Malaysia",3.0,86,21,"Curry chicken bun and herbal chicken bun each cost RM33. Taste just ok. Nothing really to shout about. I've tasted much better chicken curry, and thinking of dipping your Gardenia bread with it taste even better! But after a trip to Gua Tempurung, this was the next thing to do (eat). ",11 June 2016 ,June 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,limaaron,"Kuala Lumpur, Malaysia",1.0,36,30,A plate of 15 pieces of prawns costs Rm80. A meal for a family of 4 (4 simple dishes with rice) costs Rm156. Service was bad too,6 June 2016 ,June 2016,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Teoh P,"George Town, Malaysia",3.0,11,6,"The waitresses were very rude, they act as if they are the only store that sells curry chicken bun. We ordered their famous dish, it was okay.",9 May 2016 ,July 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,mouselee72,Ipoh,4.0,132,30,"Curry chicken buns , herbs chicken buns equally special here . Worth to try while visiting Kampar , also may buy some back to hometown . The curry chicken itself taste normal but nice match with the bun . Biggest bun nice for 3 pax for a meal.",5 April 2016 ,August 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Win C,No Country,3.0,21,8,Curry chicken wrapped in big bun is creative. Anyway the taste is just so so. No wow effect. Try once is enough.,26 January 2016 ,May 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,GanL,"Kuala Lumpur, Malaysia",4.0,"1,636",757,We tried both the curry and herbal chicken buns. Both types of chickens were fabulously sumptious and the bun was  simply crispy on the outside and soft inside and goes well when dipped in curry or the herbal gravy.,20 December 2015 ,December 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,SharonSharon86,"Ipoh, Malaysia",2.0,3,4,The chicken bread taste ok but full of bones like chicken legs which not many people like it. The other restaurant down the road sells similar chicken bread with better stuff inside. Tried that few times.Once we encounter a weird person selling lottery tickets to us. that guy won't take no for an answer and keep pushing it to us. The staff just stood there and watched. Really pissed off.,11 December 2015 ,December 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,belmfgo4,Malaysia,3.0,74,24,"Nice but service of the waitress, that it's funny ask to serve rice...teribble to complain. Maybe such as villager attitude character.

Dish almost average too

ps: focus of the Chicken Bun enought",27 September 2015 ,September 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Lee Y,"Petaling Jaya, Malaysia",4.0,134,52,"Returning from Ipoh decided to detourt to Kampar to this much said about Curry Chicken Bun. The journey from Ipoh will take app. 45 min. Easy to find place using waze upon arrival there is not many people in the restaurant probably is was a weekday. Decided to purchase 2 of it famous curry bun and was inform it can be kept for 2 days if keep frozen. Tasted the first one on the day itself for dinner and I can say it is a good buy but nothing to really shout about. The curry is a bit sourish if to compare real ""kampung"" curry flavour. In general again it will be worth to try and no regret.",23 September 2015 ,September 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Aria L,"Jakarta, Indonesia",3.0,247,64,"The second trip to Ipoh, I had visited the famous original chicken bun. The big bun with a paper plastic bag which had chicken curry or herbs baked inside the bun, it's taste you will never forget and must try!",21 July 2015 ,July 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,612gregt,No Country,5.0,17,7,"We absolutely love the Restoran Roti Ayam Yau Kee Kampar! It should be on the tourist map for Malaysia. We usually buy ours from the shop in Ipoh. You have to order it in advance unfortunately. I would love to know the story behind creating the chicken bun... Basically it's a loaf of bread baked around a wrapped up chicken curry. It's enough to fee four, and it's yummy!",21 June 2015 ,June 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,AlanTSR,"Melaka, Malaysia",4.0,17,12,"Have my lunch here during my family short trip to Kampar.A quite easy find place and the parking not a problem (might park far a little bit if the front parking lot full). The staffs there quite funny and serve well.Talk about the Chicken Bun, wao~ nice!For me, the curry actually quite spicy, even my wife (mixed of Portuguese & Nyonya) also felt spicy. So get ready of some drinks.",13 June 2015 ,June 2015,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,leneme,"George Town, Malaysia",2.0,168,69,Because the taste is just okay for curry chicken bun and abit pricey rm32 for small and rm50 for bigThe waitress all seems very tired and SLOW service with black faceThe Salted chicken better taste but small portion rm25 Same roll there is a same restaurant selling curry chicken bun tooSo will try next time if drop by Kampar,4 May 2015 ,None,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,fcl2929,"Kuala Lumpur, Malaysia",4.0,136,112,"I ate here for few time, located on the 2nd Main Street, Aircondition and Non Aircondition unit side by side. I usuallt drove around and look for the more crowded Restaurant that signify good food hence more people. This method never fails me.I usually look around each table what others having I will order that for my meals. Chicken in Chinese Herbs wrap in a bun, Curry Chicken wrap in bun, Curry Lamb wrap in a bun. Sweet and Sour Fried Tilapia. There are many other choice of dishes but the signature dish are Buns choices.Now I will bring my group, Incentive Group to sample this signature dish, unique Bun dishes so famous to Kampar Town. Good things are meant to be share, i happen to be a Travel Agent, Event Organiser, ai choose the Unique and possibly the best for my Corporate Client.I NEVER HESITATE to recommend Yau Kee Restaurant in Kampar. So far they never fails my taste bud. Good food, value for money. I even pack Chicken Herbs Bun back home after mt meal.",16 March 2015 ,None,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,LeeM4243,No Country,3.0,6,5,Did not buy the signature chicken curry bun. But the shop has a wide array of buns and cookies. It gives a nostalgic feel to the overall shopping experience. Would definitely recommend visitors to Old Town Kampar to try this ship.,3 January 2015 ,None,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,yeewean,"Kuala Lumpur, Malaysia",4.0,211,73,"i brought my parents to try the curry chicken bun. both mum and dad knows how to cook good nyonya malaysian curry so they are quite picky with curry. especially dad. but both of them said the curry taste quite nice and the bread is good. as for me, i love it. it's my second time there and i love both the bread and the curry. it tastes a little like malaysian indian curry more than malaysian chinese curry, says dad, but i don't know how to differentiate all of that. half of the shop is not air conditioned and half is air conditioned. they also sell lotus paste biscuits but i didn't try them...was too full from the curry and bread.",24 November 2014 ,November 2014,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,jeff1955malaysia,"Kuala Lumpur, Malaysia",4.0,"2,629",954,From KL wants you reach the traffic lights go straight then turn left. You come to a junction then turn right. A few meters from there. It is corner lot.It is famous for its curry buns and herbal buns. the curry buns are not very spicy. The curry chicken is wrapped beneath a layer of plastic and grease proof paper. The golden brown bread texture is soft and fluffy and combines well with the curry broth. It is quite big and can feeds 2 persons. If you have not eaten you should try it. A bit expensive what is there for a change. it is catered more for the tourist pass through Kampar. Tourist price. hehethey also have noodles. Through out the day you will see people in the shop and also tourist packing in boxes for take away. Cleanliness is something to be desired.,9 August 2014 ,August 2014,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Bhupinder2010,"Sungai Petani, Malaysia",3.0,214,169,"We first went to eat here a couple of years ago due to the novelty and uniqueness and we now make the extra effort to detour off the PLUS expressway to have lunch on our journey to or from KL. A bun can feed 2 to 3 pax. It is tasty and nice.Service can be improved, but still good.On one occasion late afternoon, we ate noodles instead of chicken bun and this time the waitress was exceptionally nice in suggesting what to order and she did a good job recommending it.",10 July 2014 ,June 2014,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Remon Melchized... D,"Singapore, Singapore",4.0,15,10,"The famous curry chicken bread. Visited Kampar 3 times and all 3 times we had lunch here. We ordered a set of Curry Bun and Herbal bun, two of which is the most popular ones. Not the service oriented style of restaurant, its just all about the food here. Just sit back and enjoy.",18 December 2013 ,April 2013,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,Ruby S,"Kuala Lumpur, Malaysia",3.0,11,18,"Went there with friends to try out the famous chicken bun with curry, the first thing we saw after entering the restaurant was a huge cockroaches on the big wide wall and the staffs were ignoring it. The food was good and not expensive, I specially love their tea. Staffs were busy chatting and even ignored us for a few times.",24 June 2013 ,June 2013,None
Chicken Bun Restaurant Yau Kee,3.5,"Chinese, Asian, Fusion",No 55 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4412663-Reviews-Chicken_Bun_Restaurant_Yau_Kee-Kampar_Kampar_District_Perak.html,RobertPurba,No Country,4.0,4,0,"This restaurant have regular Chinese food but their specialty is this chicken bun in 3 variants: curry, herbal, and 1 more I couldn't remember.",24 June 2013 ,June 2013,None
Villa 21 Cafe,4.5,"Mexican, Cafe, Asian, Korean",Jalan Batu Sinar,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d13227035-Reviews-Villa_21_Cafe-Kampar_Kampar_District_Perak.html,RGD1009,"Kuala Lumpur, Malaysia",5.0,14,2,Villa 21 cafe provides an excellent option for those looking for good reasonably priced food.   And it probably has some of the best Mexican food in Malaysia.,22 July 2019 ,July 2019,None
Villa 21 Cafe,4.5,"Mexican, Cafe, Asian, Korean",Jalan Batu Sinar,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d13227035-Reviews-Villa_21_Cafe-Kampar_Kampar_District_Perak.html,LeeCCLZQ,"Kaohsiung, Taiwan",5.0,13,6,"This cafe is located by the poolside in Westlake Villas Condominium and it is open to the public. The food is very good and the artisan coffee tastes wonderful! The cold  beverages (e.g. mocktails, juices, smoothies) are innovative and a delight to drink on a...More",16 December 2017 ,December 2017,None
East Ocean Seafood Restaurant,4.0,Chinese,"33A 35, 36 Jalan Taman Kampar Perdana",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d8783354-Reviews-East_Ocean_Seafood_Restaurant-Kampar_Kampar_District_Perak.html,ChanML,"Petaling Jaya, Malaysia",4.0,466,141,"Food quality  maintained during festive period which was a surprise to me. HVe not patronised for some years but no regrets having our Chinese New Year eve dinner.
Dishes were served timely n were hot.",17 February 2018 ,February 2018,None
East Ocean Seafood Restaurant,4.0,Chinese,"33A 35, 36 Jalan Taman Kampar Perdana",Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d8783354-Reviews-East_Ocean_Seafood_Restaurant-Kampar_Kampar_District_Perak.html,savvytraveller_2009,sydney,4.0,72,28,"Had lunch at this restaurant with some family members. The restaurant was quite crowded on a Saturday. However, service was efficient and food was served fairly promptly. 

We had a few recommended vegetable dishes which were well cooked and delicious. Especially this new variety of...More",4 November 2015 ,October 2015,None
Restoran Fook Kee,4.0,Asian,Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d17625650-Reviews-Restoran_Fook_Kee-Kampar_Kampar_District_Perak.html,dan2963eve,"George Town, Malaysia",5.0,124,32,"The pot of chicken rice was flavourful with dark crunchy layer at the bottom of the pot. The chicken was well marinated and the rice not too oily. We ordered the large size which comes with chicken, mui heong salted fish and Chinese sausages. It was enough for three with some left over. Price was rm23. Blanched vegetables and steamed chicken liver and gizzards are add ons. Be prepared to wait as this place is very popular with the locals. Recommended as Kampar is said to be the place of origin of clay pot chicken rice. Also nearby to this shop is a biscuit shop selling all brands of chicken biscuit, another must buy if you are in Kampar. ",24 June 2019 ,June 2019,None
Restoran Fook Kee,4.0,Asian,Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d17625650-Reviews-Restoran_Fook_Kee-Kampar_Kampar_District_Perak.html,321juliust,"Shah Alam, Malaysia",3.0,101,15,"It just a toward the end of shop lot same row as kam ling restaurant. Food average and nothing special of local malaysia. In term of price compare to many other restaurant at kampar, value for money is below average. There are few similar claypot chicken on the same row of the road. Survey and look around before decide which to go for.Heard from local, they are same brother sister, but business split . They claim taste about the same. ",20 June 2019 ,June 2019,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,pianocello,"Shah Alam, Malaysia",2.0,807,330,"The restaurant has a old section and new section. As the new section was closed, we went to the old one.
We had visited this restaurant 4 years ago. For this recent trip, the food didn't seem as tasty. Decor was dark and forbidding.  We...More",1 week ago ,August 2020,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Andrew L,"Kuala Lumpur, Malaysia",4.0,8,3,"Food OK and Delicious, especially the cha siew bao eat on the spot is the best choice. The rest are ok",20 June 2020 ,June 2020,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,JamesKMTan,"Petaling Jaya, Malaysia",3.0,"1,446",354,We went there after our camp. They serve their famous chicken curry bun and also sell biscuits. Their pork pie which costs RM20 per box is quite good in taste. They sell out fast.,15 July 2019 ,July 2019,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,rebekahyg,No Country,3.0,3,0,"Settled for this restaurant when every other curry bread restaurant was packed with people. Restaurant was air conditioned, which was nice due to the heat outside. Waiters were a little impatient when collecting order, but nothing extreme. The curry bread arrived very quickly but all other dishes besides that took very long to arrive. We finished all of our vegetables before the meat dishes came out. But the food was served in big portions and the taste really wasn't that bad. And the bill was very cheap, less than RM200 for 12 adults.",20 March 2019 ,March 2019,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Geetha1301,"Ipoh, Malaysia",1.0,10,0,"1st time we went to the shop to try out the Curry Chicken Bun, so called famous in Kampar. We were surprised with the CCB because its our first time trying it out. the bun was good. The second trip we went after 3 weeks with our house guests. With our surprise we end up seeing rats running around, chili sos with worms swimming in them. We all walked out and didnt want to go there anymore. Lost interest on the CCB. :(",13 February 2019 ,December 2018,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Jo-AnnKYTan,"Kuala Lumpur, Malaysia",2.0,838,"20,091",We wanted to try the giant curry bun. Disappointing to me. Bread skin was sweet.  Curry chicken did not seem to be cooked enough. We prefer the one in Port Dickson named Lucky King. That quality is a lot better.,23 October 2018 ,October 2018,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Jaszy_77,"Kuala Lumpur, Malaysia",3.0,73,20,"Unique and must try food in Kampar. Chicken curry inside bread. Size is shocking..
Sweet taste bread dip into savoury curry.. Service is not that good plus very hard to find parking..",31 July 2018 ,May 2018,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Highadventurer,"Singapore, Singapore",1.0,879,658,"We came at around 1pm and saw about 20 -30 tables filled with 10 pax a table The servers and captain were so busy that they did not bother to take our orders Having been here before i don think the curry bread is a big deal - i found the curry a tad too sweet n watery but the fresh bread is ok. There are a few competitors around selling curry baked bread , maybe someone can do a review I will only eat here if i m not heading to Ipoh where my fav Mun Choong is now found (previously and originally in Pusing) The old Kam Ling selling confectionary is still around and has been around for 50 years or more. The durability of that old school type cakes n biscuit is too saluted !Yours truly Write -up here by some one who visited Kampar relatives 50 years back !",26 July 2017 ,July 2017,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,SummerDay05,Malaysia,4.0,13,5,"This is another good Chinese restaurant in Kampar. 
My nephews just love the curry bread chicken very much.",5 May 2017 ,December 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,ElsieTravels,Kuala Lumpur,2.0,29,9,"We took away 1 curry chicken bun and having read the reviews, perhaps we were expecting too much. The curry was too thin and very oily and taste bland. There was more potatoes than chicken pieces inside. Quite disappointing, now that we have tried it, probably we can do a better version in our own kitchen.",30 December 2016 ,December 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,cmtan m,No Country,1.0,3,0,"Take away 2 chicken bun , when open , find 6 to 7 chicken wing in each bun, the last part of wing n full of chicken bone.",17 October 2016 ,October 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,pianocello,"Shah Alam, Malaysia",3.0,807,330,"I came here because there were so many good reviews. They have an older restaurant and a newer ballroom next to it. We ordered the famous curry chicken bun, char siu pau and a plate of vegetables. The char siu pau was excellent. As for the curry chicken bun, while I found the bread good, the meat was too bony and there's nothing special about the curry. In fact, you can probably get better curry chicken at most nasi kandar places. Unless we are staying in Kampar for several days, I doubt I will make a special trip here. ",14 September 2016 ,September 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Chin Y,"Petaling Jaya, Malaysia",3.0,9,0,"Visited the old Kam Ling, the environment is aged and tired looking, same to the workers whom maybe working there for years where they lost all passion. 

Certain food tasted OK certain food are disappointing, good luck trying.",5 August 2016 ,June 2016,None
Kam Ling Restaurant,3.5,"Asian, Chinese",105 Jalan Idris,Malaysia,31900,Kampar,https://www.tripadvisor.com.my/Restaurant_Review-g3522152-d4278501-Reviews-Kam_Ling_Restaurant-Kampar_Kampar_District_Perak.html,Jack101213,"Johor Bahru, Malaysia",3.0,79,55,"We were on our way to The Church of The Sacred Heart, Kampar and stopped by this place for lunch. Food was tasty and so was the Curry chicken bun. I feel the food we get is the price we paid so can't complain too much. Anyway, it was a decent meal.",1 August 2016 ,July 2016,None
