Name,Rate,Address,Country,Pos Code,City,URL,Username,User Location,User Rating,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,David B,No Country,4.0,96,21,"Great authentic night mark market, good mix of a lot of locals and a few expats and tourists. A lot of different stores catering for anything and everything you may need with a added bonus of some great food stalls selling Malay/western food which are very cheap. When good…",Nov 2016,November 2016,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,joanadventure,"Kuala Lumpur, Malaysia",4.0,"1,394",626,This the place you don't want to missed when you're here. Do drop by to check the market out and enjoy local delicious food and drink. ,Dec 2016,February 2016,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,124Melanie,"Poolewe, United Kingdom",4.0,16,6,This is a great place to grab all kinds of bargains and to eat some fabulous food in the hawkers market.  There is nothing you cannot buy here but the key is haggle haggle haggle,Oct 2016,September 2016,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,ivanoew,"Hong Kong, China",5.0,46,27,So fortunate to be in the Tanjung Bungah area on a Tuesday night when I stumbled upon this night market. There were many food trucks each serving different popular street fare. I quite literally started my food sampling from the start to the end of the street. Best thing was my…,Aug 2016,August 2016,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,rainertischler,"Kuantan, Malaysia",5.0,56,20,"Every Tuesday evening ""the north Penang population"" cruises to this colorful evening market. You find cheap China electronic gadgets, al sort of take away local food, fruits, cheap household goods etc. if you have nothing planned go there , stroll around , enjoy some food and watch people. Parking may be an issue. If you can't go on a Tuesday evening visit the daily market from 6am to around 10am. You can take there your local breakfast ( great choice and fantastic tastes) , buy fruits, veggies, fish and meat. It is a fun place and you get an idea how locals do their shopping.😀",Jul 2016,July 2016,Friends
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Ayman H,No Country,3.0,14,0,"All is open no shop has Airconditioner. If you like to set outside and try traditional asian food, then this place is for you. If the weather doesn't help, then go to gurney mall. It is a cool place.",May 2016,May 2016,Couples
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,toh clifford,"Penang Island, Malaysia",4.0,76,11,The hawkers here are a picky lot especially on Tuesday nights where there is analternative night market at the same place.When it rains they do not turn up.WSo bestavoid going there in this season.Here there is a bus station and there is only one bus service which takes you to Komtar.There are usually one or two beggars there as well hoping for a coin or two,Jun 2016,June 2016,Solo
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Randy H,"Washington DC, District of Columbia",4.0,185,72,"This night market is one of the more popular night markets on Penang Island.   Open every Tuesday evening this market attracts a lot of people and you can find good food, fresh fruits and veggies, as well as other smaller electronics.",Jun 2016,June 2016,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Hein66,"Lisse, Zuid-Holland, Netherlands",4.0,59,18,"Lots of local food, vegetables, fish etc.If you wanna buy some delicious fruit it's the place to be. You can eat here as well, more than enough choice.",May 2016,May 2016,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Orkney2015,"Scottish Highlands, United Kingdom",4.0,40,17,We always come here  local food well cooked would not miss it. Lots of local people come here can not understand negative comments. Don't be put off come and enjoy.,Mar 2016,March 2016,Friends
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,John W,"Burwood, Australia",4.0,113,19,"Every Tuesday night the market area runs as a night market. Crowds flock in to taste the food and shop.Personally, I would not bother going with the intent of shopping. Nothing new to see from that perspective. But, the food and snacks are well worth going for. All around the outside of the market building are food stalls selling delicious local snacks. We really enjoyed eating our way around the market. Well worth planning a visit here into your schedule.",Jan 2016,January 2016,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Cherokee_girl2013,"Edmundston, Canada",4.0,3,0,"A great place for a local breakfast. Bustling, friendly atmosphere. Lots of cheap household things, clothes. Merchants not English speaking but can make themselves understood. Don't be afraid to haggle ! Cheaper than Batu Feringghi Nite Market.",Dec 2015,December 2015,Friends
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,jaitonghani,"Singapore, Singapore",3.0,23,9,Not that great a night market its almost the same during the day market except bit cooler during the day.,Mar 2016,March 2016,Couples
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,EbenGeSa,"Mumbai, Maharashtra, India",3.0,18,9,"For an Indian traveler, the market is what you normally get in the streets and bylanes of Mumbai, Pune or Delhi.The quality of the shirts, cables, artifacts, shoes, bags all you get roughly at the same price in India.It is all imported from China!!",Jan 2016,July 2015,Couples
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,greenie195,"Penang Island, Malaysia",4.0,"2,685",49,"Good local wet market to buy fresh food. Tuesday night market is very popular. Go early around 6 pm to get a parking place. Location of this market is along Jalan Tanjung Bungah, near the bus termnal.",Dec 2015,December 2015,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,hzeddy,"Singapore, Singapore",4.0,181,35,Note: The correct location is behind the back of the bus terminal. Look in google maps for Pasar & Kompleks Makan Tanjung Bungah instead of following the location provided by tripadvisor. This night market only operates on tuesday and if there is prolonged heavy rain for than an hour most stalls will close early.Open from 6.30pm to 10pm or till late.Generally a local night market with no tourists trap around... great food but little shopping around.,Dec 2015,December 2015,Couples
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,CaseyPearlKC,"Singapore, Singapore",4.0,144,80,"Tuesday night is pasar malam  night (night market), food stalls, clothes, housewares, phone accessories and some modern food trucks. Lots of local food.Locals and foreigners are there for good bargains",Nov 2015,November 2015,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,S P,"Penang Island, Malaysia",3.0,55,16,Not a tourist trap like Batu Ferrenghi ...and has a lot of great food. Not a great food court .. there Batu Ferrenghi wins. But on a Tuesday a good place to get some stuff you need.,Sep 2015,September 2015,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Manja Liza A,Kuala Lumpur,5.0,47,17,"Get your small pack of nasi lemak with the choice of anchovies, beef, chicken,cockles and squid in the morning. Its cheap and taste good!",Sep 2015,September 2015,Friends
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Robert R,"Penang Island, Malaysia",5.0,503,73,"Love this market as its my regular place for marketing,  breakfast and the night market on every Tuesday. Parking might be a little bit difficult on weekends. This place was renovated last year and has a bright new look now. There is a number of clean stalls that serves very…",Sep 2015,September 2015,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Selina N,"Batu Ferringhi, Malaysia",4.0,427,49,"This market is well-equipped with many stalls that sell seafood, chicken meat and vegetables.  You can find eggs,  flowers and fresh tofus too.  However,  they don't sell any beef or mutton. Parking can be a challenge, especially during the weekends.  However,  if you are into…",Aug 2015,August 2015,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Asiancat,Singapore,4.0,330,55,"The morning market is open daily.  We visited the night market which is only open on a Tuesday. There are pushcart stalls selling penang food, snacks, ice cream etc. Some stalls at the food centre are also opened.   The must-try food:  1) hot, fluffy, soft freshly steamed buns…",Aug 2015,August 2015,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,sassyguy,Kuala Lumpur,4.0,27,6,"The dry part of the market consists of food stalls like noodles, fried kuayteow, roti canai, nasi lemak.. in fact you can find almost any local breakfast under one roof. Parking is relatively easy and located along Tanjung Bungah. Prices are reasonable as well. You can also find…",Jun 2015,June 2015,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Andreas S,"Penang Island, Malaysia",3.0,133,79,This one is more local and not so overly touristic even you can find here the same cheap items as every where else. But the food stalls are to recommend - good and tasty and very cheap food.,Jun 2015,June 2015,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Ongbb,"Shah Alam, Malaysia",3.0,690,27,"The market sells all kinds of things, beside the market also has many stalls selling local food.  There is another row of shops opposite the market selling local food too.  I like the hokkien noodles, it is very nice and cheap too.",May 2015,March 2015,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,CastelloPikkard,"Penang Island, Malaysia",4.0,110,39,"Every Tuesday night, there will be a night market starting from 7pm. The place will be lined with food stalls on both sides. Also selling the usual night market items",Mar 2015,None,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,truddles123,"Doncaster, United Kingdom",5.0,34,18,"Very busy, very cultural with wonderful smells of cooking food and origional items to buy. Haggeling is part of the culture and I love it,  The stall holders all want you to bnuy their ware and the many voices just make your holiday.",May 2015,September 2014,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Shivli,"Mumbai, India",5.0,65,41,"We were at the market practically every morning, either buying fruit or eating breakfast or drink coconut water.  The variety of fruits and flowers and the freshness of them takes to back there. There are a couple of Coffee Houses, very deceptive as you get much much more than what the name suggests. The hot white coffee is amazing. You can try the barley water, though I didn't like it much. The main reason we kept going back was for the food. They are opened only until 1pm. So you can do a breakfast or brunch. And you don't get tired eating all that food. In my one week that I was in Penang, I must have had breakfast at least 5 times there. The chicken porridge is yum, so are the pork buns, or the chicken rice, or soupy noodles. You can practically try a new dish everyday. And then end the meal with sweet coconut water. The chap selling the coconuts is outside the market. One of the coffee houses is at the market place and the other is just outside called Kedai Kopi Sin Lee Hin. Both are great. Every Tuesday night there is a night market here, which is very average. You might get a few nick-nacks, hair clips, some basic cane stuff but expect too much out of it. It's nice to just see the place though. Loved the entire experience of the market, chilled and easy going.",Mar 2015,March 2015,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,nellielim,"Kuala Lumpur, Malaysia",3.0,"4,121","1,443","A local market, visit if you are in the vicinity. Mingle with crowd and savour the local specialties. Items sold are nearly the same everywhere but with local flavour thrown in.",Feb 2015,December 2014,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Grandy849,"Mooloolaba, Australia",2.0,5,1,"Having recently traveled through many cities on our holiday, I found the markets were selling the same cheap stuff everywhere. The exception was Singapore which was flooded with Chinese New Year product.",Feb 2015,January 2015,Couples
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Mark C,"Kingston-upon-Hull, United Kingdom",5.0,43,9,"Great place to visit, lots of variety and food.Sellers in the area very friendly also, highly recommend a visit.",Feb 2015,January 2015,Friends
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Wiston T,No Country,2.0,18,6,The night we went it was raining very heavily and most stalls were closed. We went with the hotel shuttle and there was not much we can do except to go find another place for dinner.,Nov 2014,October 2014,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,oziehenk,"Greater Sydney, Australia",4.0,31,16,"A wide variety of goods available both locally made and or produced as eel as the usual ""made in china"" products ! on site cooked snacks and delicacies are excellent",Jan 2015,November 2014,Friends
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,1969Darren,"Kuala Lumpur, Malaysia",4.0,37,4,This is a local night market or known as pasar malam. Located near the Tanjung Bungah Bus Station. Lots of local food to choose and try. This is more for the local people rather than for tourists. But you can see and try what the local people enjoy as their food. Price is not mark up for food as this market served more for the locals.,Dec 2014,December 2014,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Ray H,"Mandurah, Australia",5.0,29,22,"This is worth the visit, a great place to wander around at your leisure and at the conclusion sit down and from the unrestricted bill of fare, have a glorious inexpensive meal of you choice.",Sep 2014,January 2014,Couples
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,hayamiwana,"Kuala Lumpur, Malaysia",3.0,180,42,"Almost similar to Petaling Street in Kuala Lumpur. But Tanjung Bungah market only operating at night. They sell many variety of fake & second (lower) graded items like handbag & watches. If you looking for souvenir to bring home, here is the place. They sell t-shirt, fridge magnet, key chain and many more. You also can bargain for the best price. There are a lot of massage centres nearby this area. Get your foot reflexology massage after you done with your shopping.",Jun 2014,June 2014,Business
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,raymac47,"Perth, Australia",4.0,187,54,These markets occur at the Bus Depot in Tanjong Bungah every Tuesday night and a gret place to find a huge variety of food and nic nacs for a minimal amount. A great couple of hours entertaniment,Apr 2014,May 2013,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,overseaswriter,"Penang Island, Malaysia",2.0,458,290,"is a local ""wet market"" but rather expensive for tourists/expats/foreigners! interesting to walk thru but buying is once and never again! they systematically overcharge foreigners/expats/tourists big time!",Jan 2014,January 2014,Friends
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,raymac47,"Perth, Australia",4.0,187,54,If you are in Penang (Tanjong Bungah) any night - go to the Pasa Malum (Night Markets) and there is a wide range of trinkets / clothes and lots of food. Boy is there a range of different types of food from curries / corn on the cob / cakes etc.A must see when in Penang,Jan 2014,March 2013,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,GlobalKuidaore,Asia,5.0,335,74,"This was the highlight of our 3-week stay in Tanjung Tokong, and we visited the night market two Tuesdays in a row (and the wet market in the morning).  It reminded us of the night market in Melacca, which we enjoyed very much.Shiendig's suggestions (below) were very helpful.-We loved the deep-fried flatfish(halibut?), prawns and tomato rice (you can choose between plain rice and tomato rice) at Nasi Melayu.  We got there at 6pm and it was already packed and the prawn was almost gone!  (We weren't impressed with other kinds of fish, squid or chicken liver.)-The siew mai at the steamed bun stall was great.  The chicken sticky rice might be the best chicken sticky rice we've ever had.-We're big lovers of Appam, which is hard to find. We were grateful the vendor was there even on a rainy day (60c/pc)  -Rambutan at the fruit stall (we went to the front one by mistake) was the best and cheapest (RM4/kg.  RM7 at the morning wet market; RM8 at the vendor across from Tesco; RM5-6 at the vendors across from the Cove sell RM5-6.)After we discovered this wet market (there's also a small one in Tanjung Tokong), we never bought veggies or fruit at Tesco.The reviewer who complained that half the stalls were closed probably doesn't understand the system--some vendors are open only for breakfast or lunch and don't open for dinner.",Nov 2013,November 2013,Couples
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,maso023,"Wollongong, Australia",2.0,276,31,"Saw the reviews and thought why not, sorry didnt like it one bit half the inside food places weren't open it was the same merchandise every few stalls the toilets were a nightmare, someone could have broken their foot over an open drain hole, a lot of the owners didnt speak english, yes the outside food stalls were plentyful and lots to choose from but that's about it",Sep 2013,September 2013,None
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Lu-Shien T,"San Francisco, California",4.0,352,92,"Some things have changed, and I would like to contribute the following:DAY MARKET1) Fish Broth Kway Teow Tng--it was a Fish Broth Kway Teow Tng I was recommending, not fish meat. Sorry for the confusion.2) Nasi Melayu--do not miss the home cooked treats at rock bottom prices located at the very beginning of the hawker center nearest to the bus terminal. She serves her food from stainless steel chafing dishes. And she has a newspaper article about her food posted on the wall in her stall. Her chicken rendang is always awesome. 3) Popiah--beside Famous Ah Hock Chicken Rice stall. Try one roll plain, one roll with chili. These rolls are addictive. The uncle is very attentive to his craft, and will ask you what you think of his food. Be honest. :)4) Nonya Economy Rice--smack in the middle of the hawker center, between the Fish Broth Kway Teow Tng and Uncle Robert's Hong Kong Har Cheong Fun is this simple economy rice stall. Her Achar is renown, as is the Salt Fish Curry. Sample her reasonably priced dishes and you will see why scores of aunties swarm her in the early morning with their own to-go containers to load up for their day!NIGHT MARKET--TUESDAYa) Ric's Pork Burgers are no longer there.b) Grilled Squid is also gone (sob).here is a virtual tour if you walked one round:c) Nasi Melayu/Tomato--set up promptly at 6pm on the tables at the mouth of the parking closest to the market (on the way in from the bus terminal it is on the right). Line forms quickly and jumps all the best food, especially the beef rendang. d) Corn Dogs--beside Uncle Bob Chicken. My daughter adores these corn-dogs... (sob)e) Kerabu Beehoon--cross the parking lot and at the corner of the hawker center closest to bus terminal there is a simple table with a mound of pink rice noodle topped with mint, basil and a special zesty sauce. It has a fresh, earthy Thai-Style flavor that is very seductive.f) Gurney Rojak--sets up at about 7pm. Opposite the Kerabu Beehoon, the uncle has mind-bending knife skills. He serves us a fierce Rojak (stinky fruit salad that has alternating  sweet, tangy, hot, fishy flavors. The fruit and vegetables have similarly contrasting squishy, crunchy and crispy bits). This is to date my favorite example of the signature Penang Rojak.g) Steamed Bun Stall--amble to the next corner with the Chinese Temple on the left, and you cannot miss this stall. All the buns have a FLUFFY, yeast roll scent. I love the BBQ Pork, Red Bean and Lotus Paste buns. They also have Siew Mai (prawn dumplings) and Lo Mai Kai--will try that next and report.h) Tapioca Chips RM5--from the Steamed bun stall, this place is just 10m towards the dumpsters, on the right. the Tapioca Chips look just like potato crisps but are more resilient. Great for dips and baked casseroles.i) Lor Bak Stall--walk another 5m little further down from the Tapioca Chip stall and you will see the Lor Bak stall on the left. I skip the mayonnaise and just dip the mildly flavored 5 spice rolls in the chili sauce.j) Hakka Yong Tau Foo--a few meters towards the dumpsters and on the right, opposite the Seafood Char Kway Kak. The uncle sells his assortment of fish balls, fish cake, meat balls and stuffed tofu with a sweet fermented bean sauce and fiery chili sauce. RM3 for a simple assortment of about 8 pieces (?). He is not always there, but I look for him each time.k) Kachang Puteh (assorted freid peas, beans, nuts)--the next stall on the left just before the dumpsters sells muruku (lentil flour snacks spiced with curry powder), steamed chick peas (garbanzo beans) and fried broad beans, peanuts, chick peas, peas, etc. My favorite are the fried vada (lentil balls)--both kinds 3 for RM2. One looks like a tiny golden brown bagel/doughnut and the other a dark brown coarse lentil ball.l) Fruit Stalls--round the corner from the dumpsters are the 2 fruit stalls that consistently sells some of the best apples, oranges, plums and other fruit (at prices lower than cold Storage). I particularly like the Pink Lady Apples and little California Oranges. Frequent these stalls regularly and the owners will make honest recommendations about fruit that are particularly good.m) PUBLIC RESTROOMSThey exist at this market, but are perpetually wet and are often smelly. Bring your own toilet paper and sense of humor.",Oct 2013,October 2013,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,danutaperth,"Perth, Australia",3.0,"2,170",150,"Went to the Tuesday night markets.   Was so looking forward to it.   But unfortunately as it had been raining quite heavenly all day, not many stalls were open.   Not many of the food stalls were open.    Quiet night, as not many people around.Will definitely go on our trip to Penang, and hopefully it wont be raining.",Oct 2013,May 2013,Couples
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,Robert R,"Penang Island, Malaysia",5.0,503,73,"Aplenty to eat for breakfast, ranging from Chinese, Malay to Indian food and even vegetarian dishes and western set breakfast as well. There is hawkers selling clothes, knick knacks, household wares and etc. Quite packed during public holidays and weekends, so go early to avoid disappointment. The same goes for the parking as well as quite limited at times. During the afternoon, there is a couple of stalls selling food (the famous Hock Chicken Rice is one of them) while most will be closed.Highlight is on Tues night - the night market. You will have to park further away and walk to the night market.",Jul 2013,July 2013,Families
Tanjung Bungah Market,4.0,"Jalan Sungai Kelian, Tanjung Bungah",Malaysia,11200,Penang Island,https://www.tripadvisor.com.my/Attraction_Review-g1905494-d1992503-Reviews-Tanjung_Bungah_Market-Tanjung_Bungah_Penang_Island_Penang.html,SteveWeber20,"Warrnambool, Australia",4.0,16,18,"Lots of nick nacky stuff. heaps of sunglasses,watches, hand bags etc,etc. All real too (NOT !!!!!) But keep an open mind and remember what you are really buying. It's a bit of fun and some of the stuff isn't bad for what you pay.",May 2013,May 2013,Friends
